STF_ActualReturnPerDay, STF_ActualReturnPerDay[n-1], STF_ActualReturnPerDay[n-2], STF_ActualReturnPerDay[n-3], STF_ActualReturnPerDay[n-4], STF_ActualReturnPerDay[n-5], STF_ActualReturnPerDay[n-6], STF_ActualReturnPerDay[n-7], STF_ActualReturnPerDay[n-8], STF_ActualReturnPerDay[n-9], STF_ActualReturnPerDay[n-10], STF_ActualReturnPerDay[n-11], STF_ActualReturnPerDay[n-12], STF_ActualReturnPerDay[n-13], STF_ActualReturnPerDay[n-14], STF_ActualReturnPerDay[n-15], STF_ActualReturnPerDay[n-16], STF_ActualReturnPerDay[n-17], STF_ActualReturnPerDay[n-18], STF_ActualReturnPerDay[n-19], STF_ActualReturnPerDay[n-20]
0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732, 0.007613574165298382, -0.010849785315796875, 0.0008437338296327142, -0.06210806417493353, 0.0017165034642957285
0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732, 0.007613574165298382, -0.010849785315796875, 0.0008437338296327142, -0.06210806417493353
0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732, 0.007613574165298382, -0.010849785315796875, 0.0008437338296327142
-0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732, 0.007613574165298382, -0.010849785315796875
-0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732, 0.007613574165298382
0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259, 0.0014024786865479732
0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783, -0.002672643389139259
0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631, -0.004080835792156783
-0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344, -0.007423538981601631
0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363, -0.017297864428389344
0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832, 0.003941204691695363
-0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0, -0.0231264459799832
-0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727, 0.0
-0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009, -0.02305523590333727
-0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05, -0.004357421438748009
0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699, 9.271621421151822e-05
0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016, -0.013994169096209699
-0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302, 0.006053859560353016
-0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211, -0.023255813953488302
-0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487, -0.0590170068027211
-0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566, 0.01667693737561487
-0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865, 0.00032467532467540566
0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085, 0.0054471178963254865
-0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316, -0.01844217985316085
0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316, -0.0349970725995316
0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834, 0.015799885845811316
-0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976, 0.005929876478700834
-0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268, 0.005358852061237976
0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125, -0.017014064931726268
0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158, 0.01919601177262125
-0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352, 0.002194338660504158
-0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295, -0.005500301386377352
-0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091, -0.02145793315405295
-0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945, -0.007269080759496091
-0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002, -0.038277801910509945
-0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054, 0.005830301624385002
-0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491, 0.003534094071237054
-0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733, -0.03726436249286491
0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904, -0.016333734750010733
-0.0013466674084791075, 0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483, -0.018802673714536904
-0.015334431782348359, -0.0013466674084791075, 0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577, -0.0031671939208994483
-0.0377853742888527, -0.015334431782348359, -0.0013466674084791075, 0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393, -0.008275441360387577
-0.01059335540434865, -0.0377853742888527, -0.015334431782348359, -0.0013466674084791075, 0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655, 0.003484688359215393
-0.005042490530570109, -0.01059335540434865, -0.0377853742888527, -0.015334431782348359, -0.0013466674084791075, 0.003190724264170833, -0.009055067085258401, -0.006293378428158647, -0.04319650690331326, -0.02066953645605334, -0.0009253335246983412, -0.017297297297297343, -0.009520832275028047, -0.01953778098945442, 0.0032413877045277097, 0.011310352109996598, -0.03753967442235623, -0.006163982615420521, 0.027986392148927595, 0.04527546253355595, -0.006221827464404655
